drug,time_h,concentration,effect
aducanumab,210.6613226452906,4.987592651085599,0.6423334372675691
aducanumab,212.10420841683367,4.877995114616042,0.6405450976478474
aducanumab,213.54709418837678,4.771350335801207,0.638716163140964
aducanumab,214.98997995991985,4.667571674565509,0.6368463877454533
aducanumab,216.43286573146295,4.5665840695419835,0.6349357273445685
aducanumab,217.87575150300603,4.468309838155146,0.6329840962794225
aducanumab,219.3186372745491,4.372674760899185,0.6309914773942982
aducanumab,220.7615230460922,4.27960773666108,0.6289579235448605
aducanumab,222.20440881763528,4.189036342210138,0.6268834618823579
aducanumab,223.6472945891784,4.100895472894806,0.6247682906338261
aducanumab,225.09018036072146,4.015114980734587,0.6226124938818115
aducanumab,226.53306613226454,3.9316338600609875,0.620416385603596
aducanumab,227.97595190380764,3.8503862679448835,0.6181801621592357
aducanumab,229.41883767535072,3.7713130283585623,0.615904202185572
aducanumab,230.8617234468938,3.694353730129146,0.6135888570282235
aducanumab,232.3046092184369,3.6194505716257592,0.6112345570612884
aducanumab,233.74749498997997,3.5465481799469485,0.6088418138750495
aducanumab,235.19038076152307,3.4755901519413883,0.6064111070162794
aducanumab,236.63326653306615,3.406525786004428,0.6039431122071992
aducanumab,238.07615230460922,3.3393004475785046,0.6014383679232157
aducanumab,239.51903807615233,3.2738666293528462,0.5988976731296408
aducanumab,240.9619238476954,3.2101730515134457,0.596321683929383
aducanumab,242.4048096192385,3.1481736283047907,0.5937112575150368
aducanumab,243.84769539078158,3.0878213114303485,0.5910672100578563
aducanumab,245.29058116232466,3.0290710850446168,0.5883904370077779
aducanumab,246.73346693386776,2.9718798249819747,0.5856819133421821
aducanumab,248.17635270541084,2.9162033110137737,0.5829425501835525
aducanumab,249.61923847695394,2.8620029362970434,0.5801735225567887
aducanumab,251.062124248497,2.8092352716308473,0.5773757485229976
aducanumab,252.5050100200401,2.7578636119394906,0.574550477422154
aducanumab,253.9478957915832,2.7078480196552253,0.5716987676752209
aducanumab,255.39078156312627,2.659152603443811,0.5688218802633932
aducanumab,256.83366733466937,2.61174072161159,0.5659210107575495
aducanumab,258.2765531062124,2.5655773155335933,0.5629974203967653
aducanumab,259.7194388777555,2.520628847540237,0.5600524375826402
aducanumab,261.1623246492986,2.476860735469702,0.5570872866903053
aducanumab,262.60521042084173,2.4342430555243397,0.5541034706526561
aducanumab,264.0480961923848,2.39274193590652,0.5511021805955785
aducanumab,265.4909819639279,2.3523287912749278,0.5480849391241921
aducanumab,266.933867735471,2.312972517014891,0.5450530406757602
aducanumab,268.37675350701403,2.2746451609825002,0.5420079679390728
aducanumab,269.81963927855713,2.237318185841964,0.5389511083768546
aducanumab,271.26252505010024,2.200964137082729,0.5358838791186036
aducanumab,272.7054108216433,2.1655573461876485,0.5328077916855128
aducanumab,274.1482965931864,2.131070428354254,0.5297241464819678
aducanumab,275.5911823647295,2.097480229846893,0.5266345552598284
aducanumab,277.0340681362726,2.0647603693089445,0.5235402704545807
aducanumab,278.47695390781564,2.0328885849070075,0.5204428570325154
aducanumab,279.91983967935874,2.0018406508460225,0.5173436214906598
aducanumab,281.36272545090185,1.9715947050949822,0.514244025785315
aducanumab,282.8056112224449,1.9421288605843268,0.5111454552073584
aducanumab,284.248496993988,1.91342127492766,0.5080492167981695
aducanumab,285.6913827655311,1.885452231797747,0.5049567642302161
aducanumab,287.13426853707415,1.8582003414672452,0.5018692826964982
aducanumab,288.57715430861725,1.8316475724239347,0.49878824871712407
aducanumab,290.02004008016036,1.8057733766127697,0.49571476247917745
aducanumab,291.4629258517034,1.7805604168310836,0.4926502097635276
aducanumab,292.9058116232465,1.7559898989874545,0.48959571233275956
aducanumab,294.3486973947896,1.7320445725017766,0.48655248636294346
aducanumab,295.7915831663327,1.7087076149038547,0.483521710844909
aducanumab,297.23446893787576,1.685961939248079,0.48050443440809915
aducanumab,298.67735470941886,1.6637921904158168,0.47750183880731273
aducanumab,300.12024048096197,1.64218170798595,0.4745148332952755
aducanumab,301.563126252505,1.6211164495443342,0.4715445897435084
aducanumab,303.0060120240481,1.6005804098324325,0.4685919089059827
aducanumab,304.4488977955912,1.5805600471983259,0.4656578432417917
aducanumab,305.89178356713427,1.5610408419719608,0.4627432078417881
aducanumab,307.3346693386774,1.5420092397250535,0.4598488608835396
aducanumab,308.7775551102205,1.523452178004976,0.4569756390480724
aducanumab,310.2204408817635,1.5053563478897838,0.45412424318776423
aducanumab,311.6633266533066,1.487709790680647,0.4512954896600604
aducanumab,313.10621242484973,1.4704995290111156,0.4484899361158429
aducanumab,314.54909819639283,1.4537146271013996,0.4457083760477056
aducanumab,315.9919839679359,1.4373426814389554,0.44295126786493527
aducanumab,317.434869739479,1.4213729540491717,0.440219252955722
aducanumab,318.8777555110221,1.4057943271078972,0.4375128175594115
aducanumab,320.32064128256513,1.3905961795117274,0.4348324414072181
aducanumab,321.76352705410824,1.375768337432913,0.432178593482179
aducanumab,323.20641282565134,1.3613004341849464,0.4295516190946484
aducanumab,324.6492985971944,1.3471831561306884,0.4269519669428785
aducanumab,326.0921843687375,1.333406394179376,0.42437985379860044
aducanumab,327.5350701402806,1.3199616192433292,0.4218357057570235
aducanumab,328.9779559118237,1.3068392070145367,0.4193196608208491
aducanumab,330.42084168336675,1.2940307563778528,0.4168320075093724
aducanumab,331.86372745490985,1.2815276199940855,0.41437290846150326
aducanumab,333.30661322645295,1.2693215250027357,0.41194252112835705
aducanumab,334.749498997996,1.2574045471773097,0.40954099658730087
aducanumab,336.1923847695391,1.2457686111835375,0.40716838081971013
aducanumab,337.6352705410822,1.2344064634078176,0.40482481444627993
aducanumab,339.07815631262525,1.2233102796279693,0.4025102500996955
aducanumab,340.52104208416836,1.2124732637422297,0.40022478470869305
aducanumab,341.96392785571146,1.2018880720159018,0.3979683335464486
aducanumab,343.4068136272545,1.1915481097937184,0.3957409048537016
aducanumab,344.8496993987976,1.181446641042943,0.393542413545193
aducanumab,346.2925851703407,1.171577221670839,0.39137277552781524
aducanumab,347.7354709418838,1.161933679397586,0.38923190662300605
aducanumab,349.17835671342687,1.152509680884049,0.3871196282574182
aducanumab,350.62124248496997,1.1432997041288575,0.3850358871020029
aducanumab,352.0641282565131,1.1342975259512063,0.3829804169747215
aducanumab,353.5070140280561,1.1254978958707356,0.3809531193199519
aducanumab,354.9498997995992,1.116895092480201,0.3789537365813143
aducanumab,356.3927855711423,1.108483979247463,0.3769820964203041
aducanumab,357.8356713426854,1.1002593086359092,0.3750379528119528
aducanumab,359.2785571142285,1.092216060768262,0.3731210664560543
aducanumab,360.7214428857716,1.0843494346364095,0.37123120535023574
aducanumab,362.1643286573147,1.0766544752249085,0.3693680567241628
aducanumab,363.60721442885773,1.0691269027304073,0.36753142920482773
aducanumab,365.05010020040083,1.061761860967086,0.3657209507401565
aducanumab,366.49298597194394,1.054555260820257,0.36393639775587067
aducanumab,367.935871743487,1.0475026443364752,0.36217741825631167
aducanumab,369.3787575150301,1.0406000105457505,0.3604437372108949
aducanumab,370.8216432865732,1.0338432711359467,0.35873502293954396
aducanumab,372.26452905811624,1.027228493447549,0.3570509489417731
aducanumab,373.70741482965934,1.0207520033720283,0.3553912221908665
aducanumab,375.15030060120245,1.014409874070833,0.3537554534891688
aducanumab,376.5931863727455,1.008198794503357,0.35214338203575757
aducanumab,378.0360721442886,1.0021149799593172,0.35055459550199264
aducanumab,379.4789579158317,0.9961552457722894,0.34898880968614515
aducanumab,380.9218436873748,0.9903161179640981,0.3474456379690357
aducanumab,382.36472945891785,0.9845944799242834,0.3459247619294889
aducanumab,383.80761523046095,0.9789871550094145,0.34442582263019533
aducanumab,385.25050100200406,0.9734910525009175,0.3429484599494377
aducanumab,386.6933867735471,0.9681033370100471,0.34149235956595786
aducanumab,388.1362725450902,0.9628209390845995,0.34005712190629983
aducanumab,389.5791583166333,0.9576412802982462,0.3386424594387993
aducanumab,391.02204408817636,0.9525614104172174,0.33724796306558824
aducanumab,392.46492985971946,0.94757884914133,0.3358733327387285
aducanumab,393.90781563126257,0.9426908998175474,0.3345181903200352
aducanumab,395.35070140280567,0.9378950908983575,0.3331822017602038
aducanumab,396.7935871743487,0.9331890119376942,0.3318650329411854
aducanumab,398.2364729458918,0.9285702113670065,0.33056632160203575
aducanumab,399.6793587174349,0.9240364911968092,0.3292857608374069
aducanumab,401.12224448897797,0.9195854585402882,0.3280229735024701
aducanumab,402.5651302605211,0.9152151055127751,0.3267776769063701
aducanumab,404.0080160320642,0.9109231317905215,0.3255494912035749
aducanumab,405.4509018036072,0.9067075997315452,0.3243381265594864
aducanumab,406.8937875751503,0.9025664248216042,0.3231432382652244
aducanumab,408.33667334669343,0.8984976635729027,0.3219645097102408
aducanumab,409.7795591182365,0.8944994436085598,0.3208016330847001
aducanumab,411.2224448897796,0.8905698538354291,0.31965427789918455
aducanumab,412.6653306613227,0.8867071820715196,0.31852216078590045
aducanumab,414.1082164328658,0.8829095623597438,0.31740494287574134
aducanumab,415.55110220440883,0.879175431138169,0.3163023641208443
aducanumab,416.99398797595194,0.8755030038191977,0.31521408974114756
aducanumab,418.43687374749504,0.8718907425284471,0.3141398485996158
aducanumab,419.8797595190381,0.8683370506736947,0.31307934338251947
aducanumab,421.3226452905812,0.8648404039730263,0.3120322897821914
aducanumab,422.7655310621243,0.8613993432650006,0.3109984148802456
aducanumab,424.20841683366734,0.8580123783946754,0.30997742862171945
aducanumab,425.65130260521045,0.8546781755223876,0.30896908056539546
aducanumab,427.09418837675355,0.8513952790891839,0.3079730763125216
aducanumab,428.53707414829665,0.8481624696382257,0.30698918614451765
aducanumab,429.9799599198397,0.8449783605713016,0.30601712299021305
aducanumab,431.4228456913828,0.8418417479610292,0.30505664905993485
aducanumab,432.8657314629259,0.8387513887710403,0.3041075086053354
aducanumab,434.30861723446895,0.8357060946648083,0.3031694568033391
aducanumab,435.75150300601206,0.8327047282991485,0.3022422589761497
aducanumab,437.19438877755516,0.8297461273651093,0.3013256673648676
aducanumab,438.6372745490982,0.8268292526739808,0.3004194672013814
aducanumab,440.0801603206413,0.8239529761742672,0.299523411213556
aducanumab,441.5230460921844,0.8211163247015544,0.29863729559206525
aducanumab,442.96593186372746,0.8183182395383853,0.29776088532801215
aducanumab,444.40881763527057,0.8155577746622207,0.29689397628773584
aducanumab,445.85170340681367,0.8128339605071961,0.296036352812239
aducanumab,447.2945891783568,0.8101458703835743,0.29518780869688055
aducanumab,448.7374749498998,0.8074926175885604,0.2943481465278161
aducanumab,450.1803607214429,0.8048732885871633,0.2935171566905303
aducanumab,451.623246492986,0.8022870933973751,0.29269466522325926
aducanumab,453.0661322645291,0.7997331315715964,0.2918804596678306
aducanumab,454.5090180360722,0.7972106515668745,0.29107437169585126
aducanumab,455.9519038076153,0.7947188268291021,0.2902762059280258
aducanumab,457.3947895791583,0.7922569199329828,0.2894857924717211
aducanumab,458.83767535070143,0.7898241743100503,0.28870295242729466
aducanumab,460.28056112224453,0.7874198670554162,0.28792751492212076
aducanumab,461.7234468937876,0.7850433077572002,0.287159316905799
aducanumab,463.1663326653307,0.7826937798556572,0.2863981842976611
aducanumab,464.6092184368738,0.7803706713301601,0.28564397441596123
aducanumab,466.0521042084169,0.7780732773279913,0.28489651210446093
aducanumab,467.49498997995994,0.7758010124218349,0.2841556587311421
aducanumab,468.93787575150304,0.773553230904866,0.2834212538640596
aducanumab,470.38076152304615,0.7713293578138052,0.28269315804603284
aducanumab,471.8236472945892,0.7691288024825431,0.2819712246806891
aducanumab,473.2665330661323,0.7669509972031382,0.28125531273690424
aducanumab,474.7094188376754,0.7647954139671899,0.28054529237835085
aducanumab,476.15230460921845,0.7626614822418153,0.27984101796103067
aducanumab,477.59519038076155,0.7605487289508532,0.27914237426053895
aducanumab,479.03807615230465,0.7584566026671332,0.27844921850906745
aducanumab,480.48096192384776,0.7563846473325971,0.2777614378952103
aducanumab,481.9238476953908,0.7543323581139871,0.27707890190692214
aducanumab,483.3667334669339,0.7522992865809455,0.2764014972816158
aducanumab,484.809619238477,0.7502849727522886,0.27572910550022006
aducanumab,486.25250501002006,0.7482889688586805,0.2750616107282746
aducanumab,487.69539078156316,0.7463108674644341,0.2743989093049057
aducanumab,489.13827655310627,0.7443502206286106,0.27374088272940594
aducanumab,490.5811623246493,0.7424066600490854,0.2730874379897927
aducanumab,492.0240480961924,0.7404797538256727,0.2724384595328297
aducanumab,493.4669338677355,0.7385691466523193,0.27179385643473597
aducanumab,494.90981963927857,0.7366744434385215,0.27115352327618686
aducanumab,496.35270541082167,0.7347952924980338,0.2705173682298289
aducanumab,497.7955911823648,0.7329313396599412,0.2698852976260546
aducanumab,499.2384769539079,0.7310822293963474,0.26925721634393246
aducanumab,500.6813627254509,0.729247645750914,0.26863304175824615
aducanumab,502.124248496994,0.727427237704379,0.26801267840846016
aducanumab,503.56713426853713,0.7256207185479762,0.267396051861529
aducanumab,505.0100200400802,0.723827749508734,0.26678306908269533
aducanumab,506.4529058116233,0.7220480527186809,0.26617365701928913
aducanumab,507.8957915831664,0.7202813231816222,0.265567732561054
aducanumab,509.33867735470943,0.7185272786812669,0.26496521963448244
aducanumab,510.78156312625254,0.7167856478222414,0.26436604515655826
aducanumab,512.2244488977956,0.7150561506411112,0.26377013238727437
aducanumab,513.6673346693387,0.713338540691921,0.26317741545046675
aducanumab,515.1102204408818,0.7116325424733528,0.26258781778854146
aducanumab,516.5531062124248,0.7099379328174557,0.2620012802868828
aducanumab,517.995991983968,0.7082544472505174,0.2614177289342897
aducanumab,519.438877755511,0.7065818640001221,0.26083710390878695
aducanumab,520.8817635270542,0.7049199490692769,0.26025934058487077
aducanumab,522.3246492985973,0.7032684799085277,0.2596843777570017
aducanumab,523.7675350701403,0.701627244285724,0.2591121572807892
aducanumab,525.2104208416835,0.6999960225584951,0.2585426179111225
aducanumab,526.6533066132265,0.6983746224205473,0.25797570744737036
aducanumab,528.0961923847696,0.6967628272193281,0.2574113646981166
aducanumab,529.5390781563127,0.6951604629044963,0.2568495429170815
aducanumab,530.9819639278558,0.6935673223560819,0.2562901833249242
aducanumab,532.4248496993988,0.691983231327262,0.2557332382348911
aducanumab,533.867735470942,0.6904080065772316,0.25517865638680615
aducanumab,535.310621242485,0.6888414736848855,0.25462638921449643
aducanumab,536.7535070140281,0.6872834665082052,0.2540763906802882
aducanumab,538.1963927855712,0.6857338124095836,0.2535286120726954
aducanumab,539.6392785571143,0.6841923612519513,0.25298301226534503
aducanumab,541.0821643286573,0.682658943815378,0.25243954302582283
aducanumab,542.5250501002005,0.6811334199438951,0.25189816607263316
aducanumab,543.9679358717435,0.6796156308925972,0.2513588362019474
aducanumab,545.4108216432866,0.678105438895936,0.2508215153356898
aducanumab,546.8537074148297,0.6766026999222515,0.25028616286031485
aducanumab,548.2965931863728,0.6751072770509485,0.249752740390425
aducanumab,549.7394789579158,0.6736190400489187,0.2492212116365063
aducanumab,551.182364729459,0.6721378529125008,0.2486915379650165
aducanumab,552.625250501002,0.6706635983531077,0.24816368716074455
aducanumab,554.0681362725452,0.6691961426630402,0.24763762086802546
aducanumab,555.5110220440882,0.6677353764609479,0.24711330919074845
aducanumab,556.9539078156313,0.6662811743359932,0.2465907162368643
aducanumab,558.3967935871744,0.6648334284004936,0.24606981216534066
aducanumab,559.8396793587175,0.6633920251812121,0.24555056489694316
aducanumab,561.2825651302605,0.6619568569810718,0.2450329442045513
aducanumab,562.7254509018037,0.6605278217875307,0.24451692169460107
aducanumab,564.1683366733467,0.659104810254125,0.24400246611194545
aducanumab,565.6112224448898,0.6576877349334341,0.24348955391329236
aducanumab,567.054108216433,0.6562764860390217,0.24297815327537087
aducanumab,568.496993987976,0.6548709793329461,0.24246824143299206
aducanumab,569.939879759519,0.653471115397033,0.24195978993265807
aducanumab,571.3827655310622,0.652076809622244,0.2414527755137658
aducanumab,572.8256513026053,0.6506879723564315,0.24094717290975223
aducanumab,574.2685370741483,0.6493045178380114,0.24044295809694757
aducanumab,575.7114228456915,0.647926368352126,0.23994010982139916
aducanumab,577.1543086172345,0.6465534345465708,0.23943860242249007
aducanumab,578.5971943887776,0.645185649182154,0.2389384181595466
aducanumab,580.0400801603207,0.6438229245747371,0.23843953166920437
aducanumab,581.4829659318638,0.6424651949981451,0.2379419254744243
aducanumab,582.9258517034068,0.6411123813075025,0.2374455770431305
aducanumab,584.36873747495,0.6397644170329359,0.2369504683518794
aducanumab,585.811623246493,0.638421231471236,0.23645657969174838
aducanumab,587.2545090180361,0.6370827555964904,0.23596389183781594
aducanumab,588.6973947895792,0.6357489294765358,0.23547238878789736
aducanumab,590.1402805611223,0.6344196812635529,0.23498205002726014
aducanumab,591.5831663326654,0.6330949586959261,0.23449286214524873
aducanumab,593.0260521042085,0.6317746913407934,0.23400480490947345
aducanumab,594.4689378757515,0.6304588278906114,0.2335178650403061
aducanumab,595.9118236472947,0.6291473050191979,0.23303202470581316
aducanumab,597.3547094188377,0.6278400698895231,0.23254726985015509
aducanumab,598.7975951903808,0.6265370677539421,0.23206358560927648
aducanumab,600.2404809619239,0.6252382421322145,0.23158095637417794
aducanumab,601.683366733467,0.6239435464502404,0.23109937011983478
aducanumab,603.12625250501,0.6226529228600762,0.23061881053436595
aducanumab,604.5691382765532,0.6213663307623974,0.2301392676348117
aducanumab,606.0120240480962,0.6200837131971219,0.2296607252543021
aducanumab,607.4549098196393,0.6188050300876728,0.22918317343407218
aducanumab,608.8977955911824,0.6175302309149995,0.22870659823484213
aducanumab,610.3406813627255,0.6162592725387418,0.22823098839024064
aducanumab,611.7835671342685,0.6149921127004326,0.227756332886257
aducanumab,613.2264529058117,0.6137287055854103,0.22728261929852844
aducanumab,614.6693386773547,0.6124690145856047,0.2268098385787718
aducanumab,616.1122244488978,0.6112129927893067,0.2263379777389607
aducanumab,617.555110220441,0.6099606086776559,0.2258670295007162
aducanumab,618.997995991984,0.6087118163854154,0.22539698112435444
aducanumab,620.440881763527,0.6074665826095265,0.22492782452645477
aducanumab,621.8837675350702,0.6062248689678921,0.22445954964686798
aducanumab,623.3266533066133,0.6049866396779416,0.2239921473399079
aducanumab,624.7695390781564,0.6037518613063313,0.22352560928479903
aducanumab,626.2124248496995,0.6025204967679659,0.22305992571970146
aducanumab,627.6553106212425,0.6012925172219922,0.22259508994084276
aducanumab,629.0981963927857,0.6000678843064761,0.2221310915832081
aducanumab,630.5410821643287,0.5988465734424646,0.22166792544608585
aducanumab,631.9839679358718,0.5976285473435528,0.22120558145747876
aducanumab,633.4268537074149,0.5964137792984385,0.22074405350218448
aducanumab,634.869739478958,0.5952022383491966,0.22028333380153503
aducanumab,636.312625250501,0.5939938956666964,0.21982341533410168
aducanumab,637.7555110220442,0.5927887244640245,0.21936429180667438
aducanumab,639.1983967935872,0.5915866944793099,0.2189059555533995
aducanumab,640.6412825651303,0.5903877829264356,0.21844840171127677
