ach_conc,donepezil_conc,effect
1.6649748743718593,0.0,0.792857036028895
1.6900502512562816,0.0,0.7929620842604738
1.7151256281407037,0.0,0.7930640874831177
1.7402010050251258,0.0,0.7931631762028145
1.7652763819095478,0.0,0.7932594735727896
1.79035175879397,0.0,0.7933530959041376
1.815427135678392,0.0,0.7934441531344801
1.8405025125628143,0.0,0.7935327492586224
1.8655778894472363,0.0,0.7936189827247585
1.8906532663316584,0.0,0.7937029467993936
1.9157286432160805,0.0,0.79378472990383
1.9408040201005026,0.0,0.7938644159247699
1.9658793969849246,0.0,0.7939420845013255
1.990954773869347,0.0,0.7940178112905044
2.016030150753769,0.0,0.7940916682130266
2.041105527638191,0.0,0.7941637236811555
2.066180904522613,0.0,0.794234042810059
2.091256281407035,0.0,0.7943026876140715
2.116331658291457,0.0,0.7943697171891024
2.141407035175879,0.0,0.7944351878823187
2.1664824120603012,0.0,0.7944991534501227
2.1915577889447233,0.0,0.794561665205361
2.216633165829146,0.0,0.7946227721546066
2.241708542713568,0.0,0.7946825211262901
2.26678391959799,0.0,0.7947409568903815
2.291859296482412,0.0,0.7947981222702668
2.316934673366834,0.0,0.794854058247406
2.342010050251256,0.0,0.7949088040593121
2.3670854271356783,0.0,0.7949623972913392
2.3921608040201003,0.0,0.7950148739627367
2.4172361809045224,0.0,0.7950662686073778
2.4423115577889445,0.0,0.7951166143495465
2.4673869346733666,0.0,0.7951659429751313
2.492462311557789,0.0,0.7952142849985471
2.517537688442211,0.0,0.7952616697256808
2.5426130653266332,0.0,0.7953081253131354
2.5676884422110553,0.0,0.7953536788240215
2.5927638190954774,0.0,0.7953983562805308
2.6178391959798994,0.0,0.7954421827135045
2.6429145728643215,0.0,0.795485182209198
2.6679899497487436,0.0,0.7955273779534195
2.6930653266331657,0.0,0.7955687922732206
2.7181407035175877,0.0,0.7956094466762886
2.74321608040201,0.0,0.7956493618881916
2.768291457286432,0.0,0.7956885578876101
2.7933668341708544,0.0,0.7957270539396814
2.8184422110552765,0.0,0.7957648686275727
2.8435175879396986,0.0,0.7958020198823932
2.8685929648241206,0.0,0.7958385250115452
2.8936683417085427,0.0,0.7958744007256079
2.9187437185929648,0.0,0.7959096631638447
2.943819095477387,0.0,0.795944327918411
2.968894472361809,0.0,0.7959784100573429
2.993969849246231,0.0,0.7960119241463965
3.019045226130653,0.0,0.7960448842698025
3.044120603015075,0.0,0.7960773040500029
3.069195979899497,0.0,0.7961091966664222
3.0942713567839197,0.0,0.7961405748733322
3.119346733668342,0.0,0.7961714510168582
3.144422110552764,0.0,0.7962018370511751
3.169497487437186,0.0,0.7962317445539399
3.194572864321608,0.0,0.7962611847409994
3.21964824120603,0.0,0.7962901684804138
3.244723618090452,0.0,0.7963187063058342
3.2697989949748743,0.0,0.7963468084292653
3.2948743718592963,0.0,0.7963744847532509
3.3199497487437184,0.0,0.7964017448825067
3.3450251256281405,0.0,0.7964285981350343
3.370100502512563,0.0,0.7964550535527399
3.395175879396985,0.0,0.796481119911586
3.420251256281407,0.0,0.7965068057312962
3.445326633165829,0.0,0.7965321192846407
3.4704020100502513,0.0,0.7965570686063193
3.4954773869346734,0.0,0.7965816615014636
3.5205527638190954,0.0,0.796605905553779
3.5456281407035175,0.0,0.79662980813334
3.5707035175879396,0.0,0.7966533764040614
3.5957788944723617,0.0,0.7966766173308562
3.6208542713567837,0.0,0.7966995376864975
3.645929648241206,0.0,0.7967221440581999
3.6710050251256283,0.0,0.7967444428539294
3.6960804020100504,0.0,0.7967664403084611
3.7211557788944725,0.0,0.7967881424891896
3.7462311557788945,0.0,0.7968095553017095
3.7713065326633166,0.0,0.7968306844951724
3.7963819095477387,0.0,0.7968515356674336
3.8214572864321608,0.0,0.7968721142699963
3.846532663316583,0.0,0.7968924256127634
3.871608040201005,0.0,0.7969124748686056
3.896683417085427,0.0,0.7969322670777531
3.921758793969849,0.0,0.7969518071520204
3.946834170854271,0.0,0.7969710998788694
3.9719095477386936,0.0,0.796990149925321
3.9969849246231157,0.0,0.797008961841718
4.022060301507538,0.0,0.7970275400653494
4.047135678391959,0.0,0.7970458889239392
4.072211055276382,0.0,0.7970640126390077
4.0972864321608045,0.0,0.7970819153291095
4.122361809045226,0.0,0.7970996010129535
4.147437185929649,0.0,0.7971170736124107
4.17251256281407,0.0,0.797134336955413
4.197587939698493,0.0,0.7971513947787501
4.222663316582914,0.0,0.7971682507307646
4.247738693467337,0.0,0.7971849083739546
4.2728140703517585,0.0,0.7972013711874836
4.297889447236181,0.0,0.7972176425696027
4.322964824120603,0.0,0.7972337258399895
4.348040201005025,0.0,0.7972496242420055
4.373115577889447,0.0,0.7972653409448774
4.398190954773869,0.0,0.7972808790458027
4.423266331658292,0.0,0.7972962415719843
4.4483417085427135,0.0,0.797311431482597
4.473417085427136,0.0,0.7973264516706878
4.498492462311558,0.0,0.7973413049650129
4.52356783919598,0.0,0.7973559941318129
4.548643216080402,0.0,0.7973705218765313
4.573718592964824,0.0,0.7973848908454754
4.598793969849246,0.0,0.7973991036274228
4.6238693467336685,0.0,0.7974131627551768
4.64894472361809,0.0,0.7974270707070708
4.674020100502513,0.0,0.7974408299084251
4.699095477386935,0.0,0.7974544427329564
4.724170854271357,0.0,0.7974679115041433
4.749246231155779,0.0,0.7974812384965484
4.774321608040201,0.0,0.7974944259370984
4.799396984924623,0.0,0.7975074760063253
4.824472361809045,0.0,0.7975203908395679
4.849547738693468,0.0,0.7975331725281367
4.874623115577889,0.0,0.7975458231204429
4.899698492462312,0.0,0.7975583446230926
4.924773869346733,0.0,0.7975707390019482
4.949849246231156,0.0,0.7975830081831571
4.974924623115578,0.0,0.7975951540541494
5.0,0.0,0.7976071784646063
0.01,0.005,0.256
0.03507537688442211,0.005,0.49818222370915577
0.060150753768844226,0.005,0.5911567250559456
0.08522613065326633,0.005,0.6403398029614772
0.11030150753768844,0.005,0.6707730506613189
0.13537688442211057,0.005,0.6914618006817728
0.16045226130653267,0.005,0.7064403498461646
0.1855276381909548,0.005,0.7177860809866644
0.2106030150753769,0.005,0.7266776841591939
0.235678391959799,0.005,0.7338337041292816
0.26075376884422113,0.005,0.7397171177191225
0.28582914572864326,0.005,0.7446396792603351
0.31090452261306534,0.005,0.7488190018721989
0.33597989949748747,0.005,0.7524115981783335
0.3610552763819096,0.005,0.7555329181933196
0.38613065326633167,0.005,0.7582699868938402
0.4112060301507538,0.005,0.7606896451551993
0.4362814070351759,0.005,0.7628440807809004
0.461356783919598,0.005,0.7647746352383804
0.48643216080402013,0.005,0.766514482263712
0.5115075376884423,0.005,0.7680905500206332
0.5365829145728643,0.005,0.7695249248370061
0.5616582914572865,0.005,0.7708358926281533
0.5867336683417086,0.005,0.772038722608507
0.6118090452261307,0.005,0.7731462647470309
0.6368844221105529,0.005,0.7741694106418515
0.6619597989949749,0.005,0.7751174529039139
0.687035175879397,0.005,0.7759983682012079
0.7121105527638192,0.005,0.7768190422351844
0.7371859296482413,0.005,0.7775854500882039
0.7622613065326633,0.005,0.778302801940113
0.7873366834170855,0.005,0.7789756616715997
0.8124120603015076,0.005,0.7796080440630204
0.8374874371859297,0.005,0.7802034949638289
0.8625628140703518,0.005,0.7807651578146877
0.8876381909547739,0.005,0.7812958291578839
0.912713567839196,0.005,0.7817980052055661
0.9377889447236182,0.005,0.7822739211024436
0.9628643216080403,0.005,0.7827255841859694
0.9879396984924623,0.005,0.783154802288019
1.0130150753768845,0.005,0.7835632079195896
1.0380904522613066,0.005,0.7839522790206763
1.0631658291457287,0.005,0.7843233568313069
1.0882412060301507,0.005,0.784677661339176
1.113316582914573,0.005,0.7850163046788061
1.138391959798995,0.005,0.7853403027922975
1.1634673366834172,0.005,0.7856505856092298
1.1885427135678392,0.005,0.785948005960571
1.2136180904522613,0.005,0.7862333474065446
1.2386934673366834,0.005,0.7865073311297568
1.2637688442211057,0.005,0.7867706220212636
1.2888442211055278,0.005,0.7870238340677097
1.3139195979899498,0.005,0.7872675351314223
1.338994974874372,0.005,0.7875022512017955
1.364070351758794,0.005,0.7877284701849526
1.389145728643216,0.005,0.7879466452891531
1.4142211055276384,0.005,0.7881571980553721
1.4392964824120604,0.005,0.7883605210756971
1.4643718592964825,0.005,0.7885569804364279
1.4894472361809046,0.005,0.7887469179178639
1.5145226130653267,0.005,0.7889306529785886
1.5395979899497487,0.005,0.7891084845484876
1.564673366834171,0.005,0.7892806926516661
1.589748743718593,0.005,0.7894475398778029
1.6148241206030152,0.005,0.789609272718198
1.6398994974874372,0.005,0.7897661227808134
1.6649748743718593,0.005,0.7899183078969034
1.6900502512562816,0.005,0.7900660331303522
1.7151256281407037,0.005,0.7902094916995561
1.7402010050251258,0.005,0.7903488658205641
1.7652763819095478,0.005,0.7904843274792118
1.79035175879397,0.005,0.7906160391391333
1.815427135678392,0.005,0.7907441543917729
1.8405025125628143,0.005,0.7908688185538698
1.8655778894472363,0.005,0.7909901692172993
1.8906532663316584,0.005,0.7911083367556468
1.9157286432160805,0.005,0.7912234447914336
1.9408040201005026,0.005,0.7913356106275152
1.9658793969849246,0.005,0.7914449456458175
1.990954773869347,0.005,0.7915515556762596
2.016030150753769,0.005,0.791655541338431
2.041105527638191,0.005,0.7917569983583439
2.066180904522613,0.005,0.7918560178623552
2.091256281407035,0.005,0.7919526866501542
2.116331658291457,0.005,0.7920470874485385
2.141407035175879,0.005,0.7921392991475333
2.1664824120603012,0.005,0.7922293970202735
2.1915577889447233,0.005,0.792317452927935
2.216633165829146,0.005,0.7924035355108892
2.241708542713568,0.005,0.7924877103671484
2.26678391959799,0.005,0.7925700402190772
2.291859296482412,0.005,0.7926505850692606
2.316934673366834,0.005,0.7927294023463419
2.342010050251256,0.005,0.7928065470415782
2.3670854271356783,0.005,0.7928820718367905
2.3921608040201003,0.005,0.7929560272243404
2.4172361809045224,0.005,0.7930284616197029
2.4423115577889445,0.005,0.7930994214671633
2.4673869346733666,0.005,0.7931689513391268
2.492462311557789,0.005,0.7932370940294815
2.517537688442211,0.005,0.79330389064143
2.5426130653266332,0.005,0.7933693806701668
2.5676884422110553,0.005,0.7934336020807503
2.5927638190954774,0.005,0.7934965913814938
2.6178391959798994,0.005,0.7935583836931711
2.6429145728643215,0.005,0.7936190128143161
2.6679899497487436,0.005,0.7936785112828669
2.6930653266331657,0.005,0.7937369104343941
2.7181407035175877,0.005,0.7937942404571313
2.74321608040201,0.005,0.7938505304440097
2.768291457286432,0.005,0.7939058084418874
2.7933668341708544,0.005,0.7939601014981466
2.8184422110552765,0.005,0.7940134357048214
2.8435175879396986,0.005,0.7940658362404098
2.8685929648241206,0.005,0.794117327409507
2.8936683417085427,0.005,0.7941679326803935
2.9187437185929648,0.005,0.7942176747207012
2.943819095477387,0.005,0.7942665754312673
2.968894472361809,0.005,0.794314655978287
2.993969849246231,0.005,0.7943619368238606
3.019045226130653,0.005,0.7944084377550282
3.044120603015075,0.005,0.7944541779113824
3.069195979899497,0.005,0.7944991758113329
3.0942713567839197,0.005,0.7945434493771055
3.119346733668342,0.005,0.7945870159585426
3.144422110552764,0.005,0.7946298923557716
3.169497487437186,0.005,0.7946720948408066
3.194572864321608,0.005,0.7947136391781373
3.21964824120603,0.005,0.7947545406443635
3.244723618090452,0.005,0.7947948140469244
3.2697989949748743,0.005,0.7948344737419718
3.2948743718592963,0.005,0.7948735336514329
3.3199497487437184,0.005,0.7949120072793038
3.3450251256281405,0.005,0.7949499077272159
3.370100502512563,0.005,0.7949872477093107
3.395175879396985,0.005,0.7950240395664605
3.420251256281407,0.005,0.7950602952798661
3.445326633165829,0.005,0.7950960264840663
3.4704020100502513,0.005,0.7951312444793845
3.4954773869346734,0.005,0.7951659602438453
3.5205527638190954,0.005,0.7952001844445824
3.5456281407035175,0.005,0.7952339274487671
3.5707035175879396,0.005,0.7952671993340783
3.5957788944723617,0.005,0.7953000098987376
3.6208542713567837,0.005,0.7953323686711289
3.645929648241206,0.005,0.7953642849190241
3.6710050251256283,0.005,0.7953957676584321
3.6960804020100504,0.005,0.7954268256620913
3.7211557788944725,0.005,0.7954574674676187
3.7462311557788945,0.005,0.7954877013853343
3.7713065326633166,0.005,0.7955175355057761
3.7963819095477387,0.005,0.7955469777069173
3.8214572864321608,0.005,0.7955760356611019
3.846532663316583,0.005,0.7956047168417104
3.871608040201005,0.005,0.7956330285295679
3.896683417085427,0.005,0.7956609778191058
3.921758793969849,0.005,0.795688571624289
3.946834170854271,0.005,0.7957158166843169
3.9719095477386936,0.005,0.7957427195691124
3.9969849246231157,0.005,0.7957692866846021
4.022060301507538,0.005,0.7957955242778023
4.047135678391959,0.005,0.7958214384417165
4.072211055276382,0.005,0.7958470351200515
4.0972864321608045,0.005,0.7958723201117635
4.122361809045226,0.005,0.795897299075437
4.147437185929649,0.005,0.7959219775335076
4.17251256281407,0.005,0.7959463608763313
4.197587939698493,0.005,0.7959704543661104
4.222663316582914,0.005,0.7959942631406789
4.247738693467337,0.005,0.7960177922171557
4.2728140703517585,0.005,0.7960410464954689
4.297889447236181,0.005,0.7960640307617578
4.322964824120603,0.005,0.7960867496916566
4.348040201005025,0.005,0.7961092078534656
4.373115577889447,0.005,0.7961314097112137
4.398190954773869,0.005,0.7961533596276161
4.423266331658292,0.005,0.7961750618669328
4.4483417085427135,0.005,0.7961965205977297
4.473417085427136,0.005,0.796217739895549
4.498492462311558,0.005,0.7962387237454884
4.52356783919598,0.005,0.7962594760446973
4.548643216080402,0.005,0.7962800006047885
4.573718592964824,0.005,0.7963003011541737
4.598793969849246,0.005,0.7963203813403199
4.6238693467336685,0.005,0.7963402447319349
4.64894472361809,0.005,0.7963598948210815
4.674020100502513,0.005,0.7963793350252245
4.699095477386935,0.005,0.7963985686892116
4.724170854271357,0.005,0.7964175990871919
4.749246231155779,0.005,0.7964364294244749
4.774321608040201,0.005,0.7964550628393291
4.799396984924623,0.005,0.7964735024047264
4.824472361809045,0.005,0.796491751130031
4.849547738693468,0.005,0.7965098119626375
4.874623115577889,0.005,0.7965276877895572
4.899698492462312,0.005,0.7965453814389564
4.924773869346733,0.005,0.7965628956816487
4.949849246231156,0.005,0.7965802332325413
4.974924623115578,0.005,0.7965973967520377
5.0,0.005,0.7966143888473985
0.01,0.015,0.18285714285714286
0.03507537688442211,0.015,0.40770283836816645
0.060150753768844226,0.015,0.5124623720650211
0.08522613065326633,0.015,0.5730637241961881
0.11030150753768844,0.015,0.6125670431256268
0.13537688442211057,0.015,0.6403565459610029
0.16045226130653267,0.015,0.6609696930491316
0.1855276381909548,0.015,0.6768684293448681
0.2106030150753769,0.015,0.6895041258579472
0.235678391959799,0.015,0.6997878441703775
0.26075376884422113,0.015,0.7083203583235578
0.28582914572864326,0.015,0.715513886431983
0.31090452261306534,0.015,0.721660682717017
0.33597989949748747,0.015,0.7269737177417985
0.3610552763819096,0.015,0.7316118562359792
0.38613065326633167,0.015,0.7356960131647842
0.4112060301507538,0.015,0.7393198469726274
0.4362814070351759,0.015,0.742557030028465
0.461356783919598,0.015,0.7454663097397902
0.48643216080402013,0.015,0.7480951058408705
0.5115075376884423,0.015,0.7504821150855365
0.5365829145728643,0.015,0.7526592288291463
0.5616582914572865,0.015,0.7546529660614629
0.5867336683417086,0.015,0.7564855589637685
0.6118090452261307,0.015,0.7581757854689463
0.6368844221105529,0.015,0.7597396150423827
0.6619597989949749,0.015,0.7611907148080933
0.687035175879397,0.015,0.7625408500291941
0.7121105527638192,0.015,0.7638002038049201
0.7371859296482413,0.015,0.7649776343770625
0.7622613065326633,0.015,0.7660808838035116
0.7873366834170855,0.015,0.7671167483953886
0.8124120603015076,0.015,0.7680912188495201
0.8374874371859297,0.015,0.7690095961817147
0.8625628140703518,0.015,0.7698765881998417
0.8876381909547739,0.015,0.7706963902239494
0.912713567839196,0.015,0.7714727529749067
0.9377889447236182,0.015,0.7722090399498283
0.9628643216080403,0.015,0.7729082761359124
0.9879396984924623,0.015,0.7735731895507615
1.0130150753768845,0.015,0.7742062468120857
1.0380904522613066,0.015,0.7748096837145519
1.0631658291457287,0.015,0.7753855316127334
1.0882412060301507,0.015,0.7759356402662622
1.113316582914573,0.015,0.7764616976885546
1.138391959798995,0.015,0.7769652474478176
1.1634673366834172,0.015,0.7774477037938688
1.1885427135678392,0.015,0.7779103649229916
1.2136180904522613,0.015,0.7783544246428411
1.2386934673366834,0.015,0.7787809826581036
1.2637688442211057,0.015,0.7791910536634957
1.2888442211055278,0.015,0.7795855754023852
1.3139195979899498,0.015,0.7799654158257554
1.338994974874372,0.015,0.7803313794665533
1.364070351758794,0.015,0.7806842131279407
1.389145728643216,0.015,0.7810246109700916
1.4142211055276384,0.015,0.7813532190684419
1.4392964824120604,0.015,0.7816706395063729
1.4643718592964825,0.015,0.7819774340568802
1.4894472361809046,0.015,0.7822741275005878
1.5145226130653267,0.015,0.782561210621336
1.5395979899497487,0.015,0.7828391429153176
1.564673366834171,0.015,0.7831083550452119
1.589748743718593,0.015,0.7833692510668921
1.6148241206030152,0.015,0.7836222104529192
1.6398994974874372,0.015,0.7838675899341327
1.6649748743718593,0.015,0.7841057251781377
1.6900502512562816,0.015,0.7843369323212926
1.7151256281407037,0.015,0.7845615093689055
1.7402010050251258,0.015,0.7847797374766744
1.7652763819095478,0.015,0.784991882124963
1.79035175879397,0.015,0.785198194196221
1.815427135678392,0.015,0.785398910964744
1.8405025125628143,0.015,0.785594257006981
1.8655778894472363,0.015,0.7857844450397358
1.8906532663316584,0.015,0.7859696766928338
1.9157286432160805,0.015,0.7861501432221604
1.9408040201005026,0.015,0.7863260261683671
1.9658793969849246,0.015,0.7864974979660176
1.990954773869347,0.015,0.786664722507469
2.016030150753769,0.015,0.7868278556653644
2.041105527638191,0.015,0.7869870457772382
2.066180904522613,0.015,0.7871424340954029
2.091256281407035,0.015,0.7872941552049803
2.116331658291457,0.015,0.7874423374126844
2.141407035175879,0.015,0.7875871031087112
2.1664824120603012,0.015,0.7877285691038807
2.1915577889447233,0.015,0.787866846943989
2.216633165829146,0.015,0.7880020432031397
2.241708542713568,0.015,0.7881342597576833
2.26678391959799,0.015,0.7882635940422396
2.291859296482412,0.015,0.7883901392891581
2.316934673366834,0.015,0.7885139847526514
2.342010050251256,0.015,0.7886352159187354
2.3670854271356783,0.015,0.7887539147020117
2.3921608040201003,0.015,0.7888701596302482
2.4172361809045224,0.015,0.7889840260176271
2.4423115577889445,0.015,0.7890955861274668
2.4673869346733666,0.015,0.7892049093251562
2.492462311557789,0.015,0.7893120622219791
2.517537688442211,0.015,0.7894171088104589
2.5426130653266332,0.015,0.7895201105917978
2.5676884422110553,0.015,0.7896211266959475
2.5927638190954774,0.015,0.789720213994801
2.6178391959798994,0.015,0.7898174272089603
2.6429145728643215,0.015,0.789912819008507
2.6679899497487436,0.015,0.7900064401081567
2.6930653266331657,0.015,0.790098339357166
2.7181407035175877,0.015,0.7901885638243237
2.74321608040201,0.015,0.7902771588783356
2.768291457286432,0.015,0.790364168263896
2.7933668341708544,0.015,0.7904496341737081
2.8184422110552765,0.015,0.7905335973167074
2.8435175879396986,0.015,0.7906160969827163
2.8685929648241206,0.015,0.7906971711037479
2.8936683417085427,0.015,0.7907768563121588
2.9187437185929648,0.015,0.7908551879958386
2.943819095477387,0.015,0.7909322003506115
2.968894472361809,0.015,0.7910079264300104
2.993969849246231,0.015,0.79108239819258
3.019045226130653,0.015,0.7911556465468463
3.044120603015075,0.015,0.7912277013940902
3.069195979899497,0.015,0.7912985916690453
3.0942713567839197,0.015,0.791368345378639
3.119346733668342,0.015,0.7914369896388851
3.144422110552764,0.015,0.7915045507100295
3.169497487437186,0.015,0.7915710540300457
3.194572864321608,0.015,0.7916365242465693
3.21964824120603,0.015,0.7917009852473544
3.244723618090452,0.015,0.7917644601893348
3.2697989949748743,0.015,0.7918269715263584
3.2948743718592963,0.015,0.7918885410356717
3.3199497487437184,0.015,0.791949189843213
3.3450251256281405,0.015,0.7920089384477813
3.370100502512563,0.015,0.7920678067441358
3.395175879396985,0.015,0.7921258140450829
3.420251256281407,0.015,0.7921829791025994
3.445326633165829,0.015,0.7922393201280448
3.4704020100502513,0.015,0.7922948548115033
3.4954773869346734,0.015,0.7923496003403026
3.5205527638190954,0.015,0.7924035734167485
3.5456281407035175,0.015,0.7924567902751138
3.5707035175879396,0.015,0.7925092666979188
3.5957788944723617,0.015,0.7925610180315358
3.6208542713567837,0.015,0.7926120592011523
3.645929648241206,0.015,0.792662404725122
3.6710050251256283,0.015,0.7927120687287322
3.6960804020100504,0.015,0.7927610649574176
3.7211557788944725,0.015,0.792809406789443
3.7462311557788945,0.015,0.792857107248082
3.7713065326633166,0.015,0.7929041790133138
3.7963819095477387,0.015,0.7929506344330611
3.8214572864321608,0.015,0.7929964855339887
3.846532663316583,0.015,0.793041744031884
3.871608040201005,0.015,0.7930864213416371
3.896683417085427,0.015,0.7931305285868393
3.921758793969849,0.015,0.7931740766090165
3.946834170854271,0.015,0.7932170759765129
3.9719095477386936,0.015,0.7932595369930422
3.9969849246231157,0.015,0.7933014697059186
4.022060301507538,0.015,0.7933428839139828
4.047135678391959,0.015,0.7933837891752363
4.072211055276382,0.015,0.793424194814195
4.0972864321608045,0.015,0.7934641099289755
4.122361809045226,0.015,0.7935035433981256
4.147437185929649,0.015,0.7935425038872072
4.17251256281407,0.015,0.7935809998551453
4.197587939698493,0.015,0.7936190395603514
4.222663316582914,0.015,0.7936566310666286
4.247738693467337,0.015,0.7936937822488714
4.2728140703517585,0.015,0.7937305007985647
4.297889447236181,0.015,0.7937667942290931
4.322964824120603,0.015,0.793802669880866
4.348040201005025,0.015,0.7938381349262666
4.373115577889447,0.015,0.7938731963744329
4.398190954773869,0.015,0.7939078610758753
4.423266331658292,0.015,0.7939421357269395
4.4483417085427135,0.015,0.793976026874118
4.473417085427136,0.015,0.7940095409182193
4.498492462311558,0.015,0.794042684118398
4.52356783919598,0.015,0.7940754625960511
4.548643216080402,0.015,0.7941078823385883
4.573718592964824,0.015,0.7941399492030772
4.598793969849246,0.015,0.794171668919771
4.6238693467336685,0.015,0.7942030470955221
4.64894472361809,0.015,0.7942340892170868
4.674020100502513,0.015,0.7942648006543229
4.699095477386935,0.015,0.7942951866632867
4.724170854271357,0.015,0.7943252523892319
4.749246231155779,0.015,0.7943550028695139
4.774321608040201,0.015,0.7943844430364037
4.799396984924623,0.015,0.7944135777198134
4.824472361809045,0.015,0.7944424116499381
4.849547738693468,0.015,0.7944709494598164
4.874623115577889,0.015,0.7944991956878117
4.899698492462312,0.015,0.794527154780018
4.924773869346733,0.015,0.7945548310925934
4.949849246231156,0.015,0.794582228894023
4.974924623115578,0.015,0.7946093523673124
5.0,0.015,0.7946362056121181
0.01,0.05,0.09142857142857144
0.03507537688442211,0.05,0.24925789532418258
0.060150753768844226,0.05,0.3495847403486356
0.08522613065326633,0.05,0.41899173936539796
0.11030150753768844,0.05,0.46986420496354275
0.13537688442211057,0.05,0.5087518442018295
0.16045226130653267,0.05,0.5394435351882161
0.1855276381909548,0.05,0.5642833261689832
0.2106030150753769,0.05,0.5847991976627568
0.235678391959799,0.05,0.6020297645312689
0.26075376884422113,0.05,0.6167056638811514
0.28582914572864326,0.05,0.629355831402787
0.31090452261306534,0.05,0.6403726105378919
0.33597989949748747,0.05,0.6500531704797496
0.3610552763819096,0.05,0.6586267151737375
0.38613065326633167,0.05,0.6662728627557242
0.4112060301507538,0.05,0.6731343667257912
0.4362814070351759,0.05,0.6793261119397511
0.461356783919598,0.05,0.6849415988622852
0.48643216080402013,0.05,0.6900576978769856
0.5115075376884423,0.05,0.694738189186307
0.5365829145728643,0.05,0.6990364354248072
0.5616582914572865,0.05,0.7029974251626472
0.5867336683417086,0.05,0.7066593535452877
0.6118090452261307,0.05,0.7100548579343527
0.6368844221105529,0.05,0.7132119933175063
0.6619597989949749,0.05,0.7161550092591019
0.687035175879397,0.05,0.7189049739553379
0.7121105527638192,0.05,0.7214802793820503
0.7371859296482413,0.05,0.7238970531542506
0.7622613065326633,0.05,0.7261694965966041
0.7873366834170855,0.05,0.728310164001104
0.8124120603015076,0.05,0.7303301946722759
0.8374874371859297,0.05,0.7322395068169649
0.8625628140703518,0.05,0.7340469604030523
0.8876381909547739,0.05,0.7357604946306541
0.912713567839196,0.05,0.7373872445160554
0.9377889447236182,0.05,0.738933640199463
0.9628643216080403,0.05,0.7404054918913697
0.9879396984924623,0.05,0.7418080628235211
1.0130150753768845,0.05,0.7431461321352458
1.0380904522613066,0.05,0.7444240492787244
1.0631658291457287,0.05,0.7456457812482792
1.0882412060301507,0.05,0.7468149537141812
1.113316582914573,0.05,0.7479348869594574
1.138391959798995,0.05,0.7490086273699438
1.1634673366834172,0.05,0.7500389751065489
1.1885427135678392,0.05,0.7510285084890402
1.2136180904522613,0.05,0.7519796055384198
1.2386934673366834,0.05,0.7528944630568203
1.2637688442211057,0.05,0.7537751135671803
1.2888442211055278,0.05,0.7546234403876391
