glutamate_conc,memantine_conc,effect
2.6706532663316582,0.0,0.5053822746291365
2.720854271356784,0.0,0.506857009127077
2.7710552763819094,0.0,0.508286478016407
2.821256281407035,0.0,0.5096727338749943
2.8714572864321606,0.0,0.511017707029154
2.921658291457286,0.0,0.5123232145217429
2.971859296482412,0.0,0.5135909683022145
3.022060301507538,0.0,0.5148225827162607
3.0722613065326634,0.0,0.5160195813639432
3.122462311557789,0.0,0.5171834033875733
3.1726633165829146,0.0,0.5183154092439044
3.22286432160804,0.0,0.5194168860093136
3.2730653266331657,0.0,0.5204890522614671
3.3232663316582913,0.0,0.5215330625763968
3.373467336683417,0.0,0.5225500116758777
3.4236683417085425,0.0,0.523540938256426
3.473869346733668,0.0,0.5245068285280728
3.524070351758794,0.0,0.5254486194882553
3.5742713567839197,0.0,0.5263672019536743
3.6244723618090453,0.0,0.5272634233707372
3.674673366834171,0.0,0.5281380904232269
3.7248743718592965,0.0,0.5289919714540587
3.775075376884422,0.0,0.5298257987164116
3.8252763819095477,0.0,0.5306402704680909
3.8754773869346733,0.0,0.5314360529217199
3.925678391959799,0.0,0.5322137820621997
3.9758793969849244,0.0,0.532974065341866
4.0260804020100505,0.0,0.5337174832628319
4.076281407035176,0.0,0.5344445908551851
4.126482412060302,0.0,0.5351559190589462
4.176683417085427,0.0,0.5358519760170202
4.226884422110553,0.0,0.5365332482857599
4.277085427135678,0.0,0.5372002019691997
4.327286432160804,0.0,0.5378532837825177
4.37748743718593,0.0,0.5384929220498238
4.427688442211055,0.0,0.5391195276409582
4.477889447236181,0.0,0.539733494851605
4.528090452261306,0.0,0.5403352022306839
4.578291457286432,0.0,0.5409250133586653
4.6284924623115575,0.0,0.5415032775801758
4.678693467336683,0.0,0.5420703306939916
4.728894472361809,0.0,0.5426264956032867
4.779095477386934,0.0,0.5431720829287795
4.82929648241206,0.0,0.5437073915872253
4.879497487437186,0.0,0.5442327093375182
4.929698492462312,0.0,0.5447483132964989
4.9798994974874375,0.0,0.5452544704264098
5.030100502512563,0.0,0.5457514379958018
5.080301507537689,0.0,0.5462394640155608
5.130502512562814,0.0,0.5467187876516104
5.18070351758794,0.0,0.5471896396157316
5.2309045226130655,0.0,0.5476522425358411
5.281105527638191,0.0,0.5481068113069781
5.331306532663317,0.0,0.5485535534241617
5.381507537688442,0.0,0.5489926692982007
5.431708542713568,0.0,0.549424352555468
5.481909547738693,0.0,0.5498487903225806
5.532110552763819,0.0,0.5502661634968635
5.582311557788945,0.0,0.5506766470034204
5.63251256281407,0.0,0.5510804100395782
5.682713567839196,0.0,0.5514776163074222
5.732914572864321,0.0,0.551868424235095
5.783115577889447,0.0,0.552252987187485
5.833316582914573,0.0,0.5526314536668967
5.883517587939698,0.0,0.5530039675042508
5.933718592964825,0.0,0.5533706680413337
5.98391959798995,0.0,0.5537316903045804
6.034120603015076,0.0,0.5540871651708464
6.084321608040201,0.0,0.5544372195255975
6.134522613065327,0.0,0.5547819764139154
6.184723618090453,0.0,0.5551215551847007
6.234924623115578,0.0,0.5554560716284275
6.285125628140704,0.0,0.5557856381087807
6.335326633165829,0.0,0.5561103636884939
6.385527638190955,0.0,0.5564303542496825
6.4357286432160805,0.0,0.5567457126089508
6.485929648241206,0.0,0.5570565386275356
6.536130653266332,0.0,0.5573629293167356
6.586331658291457,0.0,0.5576649789388588
6.636532663316583,0.0,0.5579627791039101
6.6867336683417085,0.0,0.5582564188622252
6.736934673366834,0.0,0.5585459847932507
6.78713567839196,0.0,0.5588315610906532
6.837336683417085,0.0,0.5591132296439358
6.887537688442211,0.0,0.5593910701167252
6.937738693467336,0.0,0.5596651600218903
6.987939698492463,0.0,0.5599355747936381
7.0381407035175885,0.0,0.5602023878567286
7.088341708542714,0.0,0.5604656706929434
7.13854271356784,0.0,0.560725492904932
7.188743718592965,0.0,0.5609819222775577
7.238944723618091,0.0,0.561235024836856
7.289145728643216,0.0,0.5614848649067121
7.339346733668342,0.0,0.5617315051633622
7.389547738693468,0.0,0.561975006687813
7.439748743718593,0.0,0.5622154290162721
7.489949748743719,0.0,0.5624528301886793
7.540150753768844,0.0,0.5626872667954175
7.59035175879397,0.0,0.5629187940222861
7.6405527638190955,0.0,0.5631474656938092
7.690753768844221,0.0,0.5633733343149525
7.740954773869347,0.0,0.5635964511113143
7.791155778894472,0.0,0.5638168660678571
7.841356783919598,0.0,0.5640346279662396
7.8915577889447235,0.0,0.5642497844208106
7.941758793969849,0.0,0.5644623819133168
7.991959798994975,0.0,0.5646724658263803
8.042160804020101,0.0,0.5648800804757954
8.092361809045226,0.0,0.5650852691416942
8.142562814070352,0.0,0.5652880740986237
8.192763819095477,0.0,0.565488536644584
8.242964824120603,0.0,0.5656866971290628
8.293165829145728,0.0,0.5658825949801125
8.343366834170855,0.0,0.5660762687305023
8.39356783919598,0.0,0.5662677560429874
8.443768844221106,0.0,0.5664570937347244
8.49396984924623,0.0,0.5666443178008717
8.544170854271357,0.0,0.566829463437401
8.594371859296484,0.0,0.5670125650631569
8.644572864321608,0.0,0.5671936563411859
8.694773869346735,0.0,0.5673727701993704
8.74497487437186,0.0,0.5675499388503873
8.795175879396986,0.0,0.567725193811022
8.84537688442211,0.0,0.5678985659208594
8.895577889447237,0.0,0.5680700853603748
8.945778894472362,0.0,0.5682397816684488
8.995979899497488,0.0,0.5684076837593269
9.046180904522613,0.0,0.5685738199390427
9.09638190954774,0.0,0.5687382179213272
9.146582914572864,0.0,0.5689009048430198
9.19678391959799,0.0,0.5690619072790025
9.246984924623115,0.0,0.56922125125667
9.297185929648242,0.0,0.5693789622699575
9.347386934673366,0.0,0.569535065292938
9.397587939698493,0.0,0.5696895847930058
9.447788944723618,0.0,0.5698425447436616
9.497989949748744,0.0,0.569993968636912
9.548190954773869,0.0,0.5701438794952965
9.598391959798995,0.0,0.5702922998835578
9.64859296482412,0.0,0.5704392519199631
9.698793969849246,0.0,0.5705847572872939
9.748994974874373,0.0,0.5707288372435095
9.799195979899498,0.0,0.5708715126321028
9.849396984924624,0.0,0.5710128038921501
9.899597989949749,0.0,0.5711527310680737
9.949798994974875,0.0,0.5712913138191208
10.0,0.0,0.5714285714285714
0.01,0.1,0.011731843575418994
0.06020100502512563,0.1,0.06350304162354545
0.11040201005025126,0.1,0.10578726526494395
0.1606030150753769,0.1,0.1409733453758743
0.21080402010050253,0.1,0.1707102024997578
0.2610050251256282,0.1,0.19617273070628227
0.31120603015075377,0.1,0.21822071580784266
0.3614070351758794,0.1,0.23749783781233788
0.41160804020100505,0.1,0.25449555401026797
0.4618090452261307,0.1,0.26959558566738845
0.5120100502512563,0.1,0.2830989269790027
0.5622110552763819,0.1,0.29524611382685956
0.6124120603015075,0.1,0.30623167769494936
0.6626130653266332,0.1,0.31621464216789047
0.7128140703517588,0.1,0.3253262709550592
0.7630150753768845,0.1,0.33367587195613274
0.8132160804020101,0.1,0.3413552035517342
0.8634170854271357,0.1,0.3484418606896951
0.9136180904522614,0.1,0.35500190610791366
0.963819095477387,0.1,0.36109193598995926
1.0140201005025127,0.1,0.3667607169749267
1.0642211055276383,0.1,0.3720504948258699
1.1144221105527639,0.1,0.37699804910428797
1.1646231155778894,0.1,0.3816355495612763
1.214824120603015,0.1,0.3859912564151302
1.2650251256281408,0.1,0.390090096737775
1.3152261306532664,0.1,0.3939541417891727
1.365427135678392,0.1,0.39760300460585457
1.4156281407035176,0.1,0.4010541729657174
1.4658291457286432,0.1,0.40432328966040726
1.516030150753769,0.1,0.407424389553765
