x,y,viability_mean,viability_std,abeta_local_mean
7,11,0.7120850000000001,0.04247936293072203,0.013197000000000004
7,13,0.7025,0.06048498160700721,0.020554999999999997
7,15,0.6990000000000001,0.050775446822258485,0.030274000000000002
7,17,0.6496250000000001,0.0499831259026484,0.04198400000000001
7,19,0.646645,0.046907744296651066,0.054564999999999995
7,21,0.6126149999999999,0.04851721627422578,0.066122
7,23,0.59143,0.03984626833217886,0.07436599999999999
7,25,0.5791850000000001,0.03435573132681066,0.07736800000000002
7,27,0.618625,0.05285986071680476,0.07436599999999999
7,29,0.59831,0.05409530386271991,0.066122
7,31,0.626755,0.03976346910167673,0.054564999999999995
7,33,0.6524850000000001,0.0529390713462184,0.04198500000000001
7,35,0.6761050000000001,0.057733027592531475,0.030274000000000002
7,37,0.713155,0.03781283479190631,0.020557
7,39,0.731105,0.047132096017469885,0.013203000000000001
7,41,0.7233,0.0508782664799028,0.008057000000000002
7,43,0.7361550000000001,0.04828368746274461,0.004707000000000001
7,45,0.737085,0.04390090289504305,0.0026950000000000003
7,47,0.7483550000000001,0.039598200401028336,0.001637
7,49,0.720035,0.05775314082368162,0.0012859999999999998
9,1,0.740035,0.045551676972423315,0.001592
9,3,0.7408950000000001,0.04694822121231006,0.0024749999999999998
9,5,0.72088,0.05467093926392705,0.004447999999999999
9,7,0.72789,0.043350027681652054,0.008042999999999998
9,9,0.7314350000000001,0.043869719340337704,0.014052
9,11,0.67679,0.045550970351903586,0.023455
9,13,0.6681949999999999,0.04994477425116666,0.03722000000000001
9,15,0.62662,0.04761499343694168,0.05591300000000001
9,17,0.5878400000000001,0.03360150889469104,0.07910400000000001
9,19,0.51771,0.05438771828271525,0.10474699999999999
9,21,0.47243,0.05128635393552559,0.12892800000000001
9,23,0.42353499999999994,0.04648238671798168,0.14652999999999997
9,25,0.43102999999999997,0.04374510372601716,0.15301100000000006
9,27,0.426875,0.03335547743624726,0.14652999999999997
9,29,0.446115,0.04449483425073072,0.12892800000000001
9,31,0.50118,0.03430566425533836,0.104748
9,33,0.5641,0.04489479925336565,0.079105
9,35,0.6187900000000001,0.055123133982022454,0.055914
9,37,0.6617400000000001,0.05596621659537117,0.03722400000000001
9,39,0.672055,0.05040600633853073,0.023463999999999995
9,41,0.6854549999999999,0.050935149700378816,0.014073999999999998
9,43,0.72796,0.051556089843974785,0.008094999999999998
9,45,0.7403649999999999,0.050848631004187315,0.004566
9,47,0.7436699999999999,0.054913933568812925,0.0027309999999999995
9,49,0.7570050000000001,0.04606802008986277,0.0021190000000000002
11,1,0.731445,0.04484853927387156,0.0025010000000000006
11,3,0.74159,0.045436944219434484,0.003943
11,5,0.712055,0.039466954214887155,0.007188
11,7,0.7239699999999999,0.04605331801292932,0.013197000000000004
11,9,0.702205,0.03498909079984789,0.023455
11,11,0.64707,0.04727217046000744,0.03991900000000001
11,13,0.5765850000000001,0.053117852695680395,0.06474899999999999
11,15,0.5462950000000001,0.046507800152232534,0.099618
11,17,0.42983000000000005,0.04841957352145927,0.144482
11,19,0.331945,0.05453783526140361,0.195977
11,21,0.221485,0.04117754576222337,0.24626500000000004
11,23,0.15306999999999998,0.050724147109636054,0.283913
11,25,0.108545,0.05895863359169716,0.29799600000000004
11,27,0.13148500000000002,0.049068220621905585,0.283913
11,29,0.20859,0.04846820504206856,0.24626500000000004
11,31,0.32594500000000004,0.051757264948990495,0.195977
11,33,0.42297,0.06438732095684678,0.14448300000000003
11,35,0.5233949999999999,0.0376548731905978,0.09962000000000001
11,37,0.6131249999999999,0.05079525445354123,0.06475499999999998
11,39,0.6524249999999999,0.06258642724265381,0.039933
11,41,0.6857550000000001,0.06090350133613008,0.023488999999999996
11,43,0.685625,0.04363717308671587,0.013278000000000002
11,45,0.715085,0.04824429784959046,0.007370999999999998
11,47,0.7253149999999999,0.04449660970231328,0.004340999999999999
11,49,0.737305,0.057565601490820885,0.0033249999999999994
13,1,0.73006,0.04800595171434476,0.0037240000000000007
13,3,0.7236549999999999,0.04714144116379983,0.005954
13,5,0.712535,0.04661636273884953,0.011016
13,7,0.675835,0.04232949651247933,0.020554999999999997
13,9,0.6741699999999999,0.040619122344038895,0.03722000000000001
13,11,0.6098199999999999,0.05690685020276556,0.06474899999999999
13,13,0.5153800000000001,0.05586279262621945,0.107721
13,15,0.393455,0.06178186202276522,0.17053800000000002
13,17,0.21650000000000005,0.04925413688209346,0.255108
13,19,0.017814999999999998,0.026114484007921733,0.35699500000000006
13,21,0.0,0.0,0.461342
13,23,0.0,0.0,0.5426439999999999
13,25,0.0,0.0,0.5737830000000002
13,27,0.0,0.0,0.5426439999999999
13,29,0.0,0.0,0.46134299999999995
13,31,0.01652,0.020517519343234453,0.3569959999999999
13,33,0.203045,0.04610087282253992,0.255109
13,35,0.39302,0.0445377323176652,0.170541
13,37,0.5311199999999999,0.06572036670621977,0.107728
13,39,0.6053600000000001,0.05843892880606214,0.06476900000000001
13,41,0.6607550000000001,0.05046744965817075,0.037269
13,43,0.71464,0.04505488208840414,0.020672000000000003
13,45,0.71293,0.06136157673984593,0.011283999999999999
13,47,0.7320450000000001,0.06214546222372154,0.0065390000000000005
13,49,0.7418250000000001,0.05410873196629171,0.004947000000000002
15,1,0.7556900000000001,0.044951161275321914,0.005242999999999999
15,3,0.7332449999999999,0.046659173535329584,0.008497000000000001
15,5,0.70511,0.05419221254017962,0.015957
15,7,0.669475,0.05392782097396482,0.030274000000000002
15,9,0.63349,0.05299791410989682,0.05591300000000001
15,11,0.53173,0.04729917652560137,0.099618
15,13,0.39854999999999996,0.044679038709444056,0.17053800000000002
15,15,0.15301499999999998,0.042330087113068876,0.27920500000000004
15,17,0.0,0.0,0.433838
15,19,0.0,0.0,0.6321580000000001
15,21,0.0,0.0,0.848969
15,23,0.0,0.0,1.0281060000000002
15,25,0.0,0.0,1.0992919999999997
15,27,0.0,0.0,1.0281060000000002
15,29,0.0,0.0,0.848969
15,31,0.0,0.0,0.6321580000000001
15,33,0.0,0.0,0.43383900000000003
15,35,0.17129499999999998,0.04601267732918831,0.27920799999999996
15,37,0.36707,0.0487710170080551,0.17054899999999998
15,39,0.5316000000000002,0.04774891621806719,0.099645
15,41,0.5935549999999999,0.04941468885867844,0.055979999999999995
15,43,0.6786199999999998,0.062053401196066595,0.030435
15,45,0.713225,0.0472168706608136,0.016326999999999998
15,47,0.75865,0.04621946018724147,0.009311000000000003
15,49,0.70914,0.041464845351212865,0.006960999999999999
17,1,0.737815,0.05351489769213802,0.006964
17,3,0.72506,0.0486461242032703,0.01143
17,5,0.706955,0.040733849253415756,0.021770999999999995
17,7,0.6536700000000001,0.04596276862853237,0.04198400000000001
17,9,0.581145,0.04612098735933566,0.07910400000000001
17,11,0.43987999999999994,0.054755900138706515,0.144482
17,13,0.21387,0.054443825177884035,0.255108
17,15,0.0,0.0,0.433838
17,17,0.0,0.0,0.7055100000000001
17,19,0.0,0.0,1.0827540000000002
17,21,0.0,0.0,1.534001
17,23,0.0,0.0,1.941603
17,25,0.0,0.0,2.113982
17,27,0.0,0.0,1.941603
17,29,0.0,0.0,1.534001
17,31,0.0,0.0,1.0827549999999997
17,33,0.0,0.0,0.7055109999999999
17,35,0.0,0.0,0.43384299999999987
17,37,0.21806999999999999,0.0514690596378057,0.255121
17,39,0.45096499999999995,0.05004698067815879,0.144517
17,41,0.568645,0.054023462264094095,0.07919199999999998
17,43,0.6435500000000001,0.036074693345889995,0.042193999999999995
17,45,0.6931200000000002,0.03859788336165599,0.022255000000000004
17,47,0.7186,0.04027185121148517,0.012501000000000002
17,49,0.7142000000000001,0.06693884522457794,0.009243
19,1,0.70952,0.039465080767686254,0.008708999999999998
19,3,0.7104999999999999,0.046215051660687345,0.014452000000000001
19,5,0.680525,0.060065596434231795,0.027877000000000002
19,7,0.63343,0.04446106274033494,0.054564999999999995
19,9,0.5400799999999999,0.026644954494237743,0.10474699999999999
19,11,0.34169499999999997,0.0469596473048936,0.195977
19,13,0.017304999999999997,0.02307285147093874,0.35699500000000006
19,15,0.0,0.0,0.6321580000000001
19,17,0.0,0.0,1.0827540000000002
19,19,0.0,0.0,1.7725529999999998
19,21,0.0,0.0,2.705458
19,23,0.0,0.0,3.674426999999999
19,25,0.0,0.0,4.134901
19,27,0.0,0.0,3.674426999999999
19,29,0.0,0.0,2.705458
19,31,0.0,0.0,1.7725529999999998
19,33,0.0,0.0,1.082756
19,35,0.0,0.0,0.6321639999999998
19,37,0.02198,0.031087322174803023,0.357011
19,39,0.33362499999999995,0.042495974809386355,0.19601999999999997
19,41,0.516985,0.04064149695815841,0.104854
19,43,0.64359,0.03766155732308477,0.054822
19,45,0.68225,0.03026624357266689,0.028474
19,47,0.7094900000000002,0.05209529633277844,0.015780999999999996
19,49,0.7174000000000001,0.051273141116962996,0.011557000000000001
21,1,0.7232050000000001,0.038475296944922986,0.010233999999999998
21,3,0.69675,0.04584153684160252,0.017129999999999996
21,5,0.6642750000000001,0.05325506431317119,0.03337500000000001
21,7,0.6043850000000001,0.039297866036211174,0.066122
21,9,0.482695,0.05557836337100977,0.12892800000000001
21,11,0.21147999999999997,0.04377624469960849,0.24626500000000004
21,13,0.0,0.0,0.461342
21,15,0.0,0.0,0.848969
21,17,0.0,0.0,1.534001
21,19,0.0,0.0,2.705458
21,21,0.0,0.0,4.565279000000001
21,23,0.0,0.0,6.974410000000001
21,25,0.0,0.0,8.438790000000001
21,27,0.0,0.0,6.974410000000001
21,29,0.0,0.0,4.56528
21,31,0.0,0.0,2.705458
21,33,0.0,0.0,1.5340029999999998
21,35,0.0,0.0,0.8489749999999999
21,37,0.0,0.0,0.461361
21,39,0.22669999999999998,0.04755159303325179,0.246314
21,41,0.4769849999999999,0.03637491271467191,0.129051
21,43,0.595555,0.04639295717024298,0.06641999999999999
21,45,0.671345,0.043370179559231704,0.034069
21,47,0.7047899999999999,0.04834614669236836,0.018681999999999997
21,49,0.711965,0.04212783254571732,0.013579000000000003
23,1,0.722915,0.059235861393247276,0.011282999999999998
23,3,0.7109099999999999,0.05700342007283422,0.018988999999999995
23,5,0.649655,0.05452972102441018,0.03723900000000001
23,7,0.594225,0.0542093522835313,0.07436599999999999
23,9,0.43758500000000006,0.054508231259141046,0.14652999999999997
23,11,0.176555,0.05154273445404309,0.283913
23,13,0.0,0.0,0.5426439999999999
23,15,0.0,0.0,1.0281060000000002
23,17,0.0,0.0,1.941603
23,19,0.0,0.0,3.674426999999999
23,21,0.0,0.0,6.974410000000001
23,23,0.0,0.0,12.922420999999996
23,25,0.0,0.0,19.308963
23,27,0.0,0.0,12.922420999999996
23,29,0.0,0.0,6.974410000000001
23,31,0.0,0.0,3.6744280000000002
23,33,0.0,0.0,1.9416050000000005
23,35,0.0,0.0,1.0281130000000003
23,37,0.0,0.0,0.5426649999999998
23,39,0.13274499999999997,0.0548607644405362,0.28396600000000005
23,41,0.440245,0.06285838428563051,0.146665
23,43,0.5865250000000001,0.04806991652790755,0.07469299999999998
23,45,0.677855,0.057815417277746924,0.037999
23,47,0.6859850000000002,0.04799629438821293,0.020693999999999997
23,49,0.72169,0.05935579921119755,0.014969999999999997
25,1,0.7329150000000001,0.04202697080447269,0.011657
25,3,0.70366,0.06245933397019218,0.019656
25,5,0.68789,0.04849712259505713,0.038634000000000016
25,7,0.57112,0.05041059015722788,0.07736800000000002
25,9,0.41917499999999996,0.03789746528463348,0.15301100000000006
25,11,0.11265999999999998,0.05161505981784774,0.29799600000000004
25,13,0.0,0.0,0.5737830000000002
25,15,0.0,0.0,1.0992919999999997
25,17,0.0,0.0,2.113982
25,19,0.0,0.0,4.134901
25,21,0.0,0.0,8.438790000000001
25,23,0.0,0.0,19.308963
25,25,0.0,0.0,54.88182299999998
25,27,0.0,0.0,19.308963
25,29,0.0,0.0,8.438790000000001
25,31,0.0,0.0,4.134901
25,33,0.0,0.0,2.113985
25,35,0.0,0.0,1.0992989999999998
25,37,0.0,0.0,0.5738039999999998
25,39,0.130415,0.0504282785250498,0.298051
25,41,0.42523,0.04287487725929954,0.15315000000000004
25,43,0.579305,0.04517198772469506,0.07770499999999998
25,45,0.66728,0.05341866340521822,0.039417999999999995
25,47,0.6945300000000001,0.048822188603134115,0.021415000000000003
25,49,0.7091550000000001,0.06021375652622912,0.015467
27,1,0.7018850000000001,0.045262581400092504,0.011282999999999998
27,3,0.702815,0.05053785981816009,0.018988999999999995
27,5,0.66013,0.046585342115304906,0.03723900000000001
27,7,0.60133,0.042740087739732126,0.07436599999999999
27,9,0.435675,0.04472438792202751,0.14652999999999997
27,11,0.144685,0.037283605981718024,0.283913
27,13,0.0,0.0,0.5426439999999999
27,15,0.0,0.0,1.0281060000000002
27,17,0.0,0.0,1.941603
27,19,0.0,0.0,3.674426999999999
27,21,0.0,0.0,6.974410000000001
27,23,0.0,0.0,12.922420999999996
27,25,0.0,0.0,19.308963
27,27,0.0,0.0,12.922420999999996
27,29,0.0,0.0,6.974410000000001
27,31,0.0,0.0,3.6744280000000002
27,33,0.0,0.0,1.9416059999999997
27,35,0.0,0.0,1.0281130000000003
27,37,0.0,0.0,0.5426649999999998
27,39,0.15478,0.047181220840499666,0.28396600000000005
27,41,0.41564999999999996,0.0577773874452627,0.146665
27,43,0.5867,0.041216161878564105,0.07469299999999998
27,45,0.655815,0.04943731662418583,0.037999
27,47,0.68673,0.05803616200266864,0.020693999999999997
27,49,0.7189099999999999,0.05141837123052421,0.014969999999999997
29,1,0.7467400000000001,0.03719445388764298,0.010233999999999998
29,3,0.6950750000000001,0.05913553817291258,0.017129999999999996
29,5,0.645235,0.06868007917147446,0.03337500000000001
29,7,0.59311,0.050290186915540484,0.066122
29,9,0.47705000000000003,0.04295798528795316,0.12892800000000001
29,11,0.20437499999999997,0.050520766769715605,0.24626500000000004
29,13,0.0,0.0,0.46134299999999995
29,15,0.0,0.0,0.848969
29,17,0.0,0.0,1.534001
29,19,0.0,0.0,2.705458
29,21,0.0,0.0,4.56528
29,23,0.0,0.0,6.974410000000001
29,25,0.0,0.0,8.438790000000001
29,27,0.0,0.0,6.974410000000001
29,29,0.0,0.0,4.56528
29,31,0.0,0.0,2.7054589999999994
29,33,0.0,0.0,1.5340029999999998
29,35,0.0,0.0,0.8489760000000001
29,37,0.0,0.0,0.461361
29,39,0.21935500000000002,0.0540317728285867,0.246314
29,41,0.47913000000000006,0.04299576839643642,0.12905200000000003
29,43,0.61825,0.043321224590262906,0.06641999999999999
29,45,0.652025,0.06601576989629068,0.034069
29,47,0.69326,0.05466533087798884,0.018681999999999997
29,49,0.71938,0.059945580320820986,0.013579000000000003
31,1,0.714465,0.03482340125547762,0.008708999999999998
31,3,0.714785,0.057228439389869774,0.014452000000000001
31,5,0.684825,0.06191013547877277,0.027877000000000002
31,7,0.6201800000000001,0.05479443949891267,0.054564999999999995
31,9,0.5142400000000001,0.042041686455231556,0.104748
31,11,0.34147,0.042848478386052394,0.195977
31,13,0.014000000000000002,0.02431133480498346,0.3569959999999999
31,15,0.0,0.0,0.6321580000000001
31,17,0.0,0.0,1.0827549999999997
31,19,0.0,0.0,1.7725529999999998
31,21,0.0,0.0,2.705458
31,23,0.0,0.0,3.6744280000000002
31,25,0.0,0.0,4.134901
31,27,0.0,0.0,3.6744280000000002
31,29,0.0,0.0,2.7054589999999994
31,31,0.0,0.0,1.772554
31,33,0.0,0.0,1.0827570000000002
31,35,0.0,0.0,0.6321639999999998
31,37,0.0051400000000000005,0.007780514121830252,0.357012
31,39,0.34179,0.0469861032646888,0.19601999999999997
31,41,0.5131300000000001,0.05182411697269911,0.104854
31,43,0.63727,0.04279324829923525,0.054822
31,45,0.66474,0.04511648700863134,0.028474
31,47,0.69255,0.04747407187086441,0.015780999999999996
31,49,0.70768,0.04429980361130284,0.011557000000000001
33,1,0.710685,0.049380180993998,0.006964
33,3,0.7212749999999999,0.04050533143920686,0.01143
33,5,0.70461,0.04991725052524429,0.021770999999999995
33,7,0.6573249999999999,0.0653528566705389,0.04198500000000001
33,9,0.5612550000000001,0.05096381534971651,0.079105
33,11,0.4439749999999999,0.053858080870005015,0.14448300000000003
33,13,0.20574000000000003,0.048910595989008356,0.255109
33,15,0.0,0.0,0.43383900000000003
33,17,0.0,0.0,0.7055109999999999
33,19,0.0,0.0,1.082756
33,21,0.0,0.0,1.5340029999999998
33,23,0.0,0.0,1.9416050000000005
33,25,0.0,0.0,2.113985
33,27,0.0,0.0,1.9416059999999997
33,29,0.0,0.0,1.5340029999999998
33,31,0.0,0.0,1.0827570000000002
33,33,0.0,0.0,0.705513
33,35,0.0,0.0,0.433844
33,37,0.20475,0.047396355345110656,0.255122
33,39,0.434825,0.03773923522012602,0.14451800000000004
33,41,0.54342,0.048329603764152664,0.07919199999999998
33,43,0.671555,0.054296597269073876,0.042193999999999995
33,45,0.7075549999999999,0.04982653384493045,0.022255000000000004
33,47,0.71557,0.04542558860378146,0.012501000000000002
33,49,0.68932,0.052372269379892256,0.009243
35,1,0.745505,0.05325502300253,0.005242999999999999
35,3,0.737485,0.05188529921856478,0.008497000000000001
35,5,0.705465,0.06459305129036715,0.015957
35,7,0.66827,0.038716961399366055,0.030274000000000002
35,9,0.6306499999999999,0.054130181045328116,0.055914
35,11,0.5460650000000001,0.03958189327205054,0.09962000000000001
35,13,0.37884499999999993,0.05330900932300281,0.170541
35,15,0.15092500000000003,0.05699413895305377,0.27920799999999996
35,17,0.0,0.0,0.43384299999999987
35,19,0.0,0.0,0.6321639999999998
35,21,0.0,0.0,0.8489749999999999
35,23,0.0,0.0,1.0281130000000003
35,25,0.0,0.0,1.0992989999999998
35,27,0.0,0.0,1.0281130000000003
35,29,0.0,0.0,0.8489760000000001
35,31,0.0,0.0,0.6321639999999998
35,33,0.0,0.0,0.433844
35,35,0.12957999999999997,0.048546159477346924,0.27921200000000007
35,37,0.37166499999999997,0.05608779078373474,0.17055100000000004
35,39,0.526525,0.037392403974604256,0.09964700000000001
35,41,0.6095149999999999,0.05090364697150882,0.055982
35,43,0.6715000000000001,0.04408697086441752,0.030436
35,45,0.70975,0.05217474005685127,0.016326999999999998
35,47,0.72474,0.05508024509749389,0.009311999999999997
35,49,0.7238,0.045793045323498635,0.006960999999999999
37,1,0.749575,0.05213785453008209,0.0037240000000000007
37,3,0.7320599999999999,0.054895367746286214,0.005955
37,5,0.72133,0.06054884061648084,0.011017
37,7,0.6952,0.04150577068312308,0.020557
37,9,0.647945,0.05794238927590059,0.03722400000000001
37,11,0.5927349999999999,0.03911552473123683,0.06475499999999998
37,13,0.5070049999999999,0.04304342545615996,0.107728
37,15,0.373325,0.05271008323840895,0.17054899999999998
37,17,0.19861,0.051353976476997375,0.255121
37,19,0.02643,0.03384573976145299,0.357011
37,21,0.0,0.0,0.461361
37,23,0.0,0.0,0.5426649999999998
37,25,0.0,0.0,0.5738039999999998
37,27,0.0,0.0,0.5426649999999998
37,29,0.0,0.0,0.461361
37,31,0.012969999999999999,0.02710372852579512,0.357012
37,33,0.20109500000000002,0.03931369322513468,0.255122
37,35,0.383675,0.0598571121505206,0.17055100000000004
37,37,0.51034,0.051348051569655495,0.10773600000000001
37,39,0.609795,0.05689940663135248,0.06477399999999997
37,41,0.65966,0.052215154888212295,0.037273
37,43,0.71264,0.049622841514770186,0.020674000000000005
37,45,0.7259399999999999,0.06166567440643134,0.011284999999999998
37,47,0.7152999999999999,0.06236711473204448,0.00654
37,49,0.7353949999999999,0.049654360080460196,0.004947999999999999
39,1,0.759005,0.05620999444049073,0.0025019999999999995
39,3,0.71937,0.047335442323907774,0.003945000000000001
39,5,0.708075,0.047385587207504354,0.007191
39,7,0.72778,0.03784306541494756,0.013203000000000001
39,9,0.7038650000000001,0.04333346599338669,0.023463999999999995
39,11,0.6693400000000002,0.05234719094660192,0.039933
39,13,0.601415,0.050235995809777674,0.06476900000000001
39,15,0.5105000000000001,0.04587125461549968,0.099645
39,17,0.44994499999999993,0.052947289590686314,0.144517
39,19,0.336885,0.0643660024780163,0.19601999999999997
39,21,0.22168000000000004,0.0656877964313007,0.246314
39,23,0.148885,0.042772646340856674,0.28396600000000005
39,25,0.12287000000000001,0.04563388105344537,0.298051
39,27,0.15387,0.04991353624018239,0.28396600000000005
39,29,0.215035,0.045290796802441004,0.246314
39,31,0.3294,0.0479989895726983,0.19601999999999997
39,33,0.4569249999999999,0.0560382893653973,0.14451800000000004
39,35,0.5420299999999999,0.07662656262680717,0.09964700000000001
39,37,0.6119650000000001,0.04310366892736625,0.06477399999999997
39,39,0.651485,0.053488805137149965,0.03994600000000001
39,41,0.67644,0.04733842413938174,0.023498000000000005
39,43,0.7262500000000001,0.046802697571828054,0.013284
39,45,0.71363,0.05011099779489528,0.007374999999999998
39,47,0.71895,0.054085751358375345,0.004343
39,49,0.7200249999999999,0.06949591264959401,0.0033269999999999992
41,1,0.721825,0.03475975942091661,0.0015959999999999998
41,3,0.7428100000000001,0.05197035597338159,0.0024800000000000004
41,5,0.7318899999999999,0.05881564332726455,0.004456
41,7,0.725735,0.053031512094225644,0.008057000000000002
41,9,0.7133149999999999,0.05295708899665842,0.014073999999999998
41,11,0.6954300000000001,0.05947994704099861,0.023488999999999996
41,13,0.6765350000000001,0.05971427195403123,0.037269
41,15,0.6418100000000001,0.05191177997333554,0.055979999999999995
41,17,0.574425,0.07668205706030583,0.07919199999999998
41,19,0.52385,0.052388371801383546,0.104854
41,21,0.45569,0.051619811119375476,0.129051
41,23,0.44989999999999997,0.05266636497803888,0.146665
41,25,0.41947,0.04903704823906104,0.15315000000000004
41,27,0.43317999999999995,0.04819117761582507,0.146665
41,29,0.470565,0.06486387496133732,0.12905200000000003
41,31,0.5051349999999999,0.06604946839301586,0.104854
41,33,0.5946,0.05230918657367939,0.07919199999999998
41,35,0.629315,0.05368202934874947,0.055982
41,37,0.6609900000000001,0.05476356361669682,0.037273
41,39,0.6680349999999999,0.044134841961878606,0.023498000000000005
41,41,0.7201449999999999,0.0495165575843071,0.014097000000000004
41,43,0.73167,0.04401802017356073,0.008109000000000002
41,45,0.73872,0.04062684580422163,0.004574999999999999
41,47,0.7324400000000001,0.05627988450592271,0.0027370000000000007
41,49,0.740465,0.045705232468504074,0.002124
43,1,0.747595,0.0363864188262599,0.0009730000000000002
43,3,0.7507900000000001,0.060631888474630254,0.0014909999999999997
43,5,0.71941,0.05181702326456046,0.0026409999999999997
43,7,0.7189000000000001,0.05557665876966696,0.004707000000000001
43,9,0.71029,0.04746307933541608,0.008094999999999998
43,11,0.70224,0.050509181343593355,0.013278000000000002
43,13,0.700965,0.0496941271681071,0.020672000000000003
43,15,0.678245,0.04805446363242441,0.030435
43,17,0.644635,0.054210352101789566,0.042193999999999995
43,19,0.6352199999999999,0.044502298817027414,0.054822
43,21,0.60979,0.048625815160262355,0.06641999999999999
43,23,0.606265,0.06077114673099398,0.07469299999999998
43,25,0.59454,0.04973499170604133,0.07770499999999998
43,27,0.6043800000000001,0.049923056797435784,0.07469299999999998
43,29,0.5930799999999999,0.04715604521161629,0.06641999999999999
43,31,0.6260000000000001,0.05636452785218731,0.054822
43,33,0.6418350000000002,0.05543470280429039,0.042193999999999995
43,35,0.6898899999999999,0.04420152599175735,0.030436
43,37,0.679235,0.042514095015653335,0.020674000000000005
43,39,0.719155,0.04374143887665335,0.013284
43,41,0.7241850000000001,0.03963756141590953,0.008109000000000002
